student_id,previous_GPA,attendance_rate,avg_course_grade,avg_course_interest,avg_job_demand,avg_risk,n_courses,domain_cnt_AI,domain_cnt_Agriculture,domain_cnt_Cybersecurity,domain_cnt_Data Science,domain_cnt_Electrical,domain_cnt_Energy,domain_cnt_Ethics,domain_cnt_Finance,domain_cnt_Healthcare,domain_cnt_Law,domain_cnt_Management,domain_cnt_Mechanical,domain_cnt_Networking,domain_cnt_Software Engineering,domain_cnt_Tourism,chosen_specialization
S04260,0.75,0.5576923076923077,83.47826086956522,0.681304347826087,0.4853990914990266,0.18695652173913044,20,2,3,2,0,1,1,0,1,0,5,3,0,3,1,1,Electrical Engineering
S04261,0.6114864864864864,0.75,73.39333333333335,0.7,0.5676616915422886,0.2886666666666667,27,1,3,2,5,5,1,1,2,0,3,3,2,0,1,1,Tourism and Hospitality
S04262,0.7094594594594594,0.7692307692307692,74.58421052631579,0.788421052631579,0.5428122545168892,0.21631578947368424,18,1,0,2,2,1,0,2,2,1,2,0,0,3,2,1,Nursing
S04263,0.6385135135135136,0.6346153846153848,73.47692307692309,0.6315384615384616,0.5235361653272101,0.24423076923076925,25,1,2,1,1,2,3,1,4,2,3,0,1,5,0,0,Finance
S04264,1.0,0.8846153846153846,96.18125,0.7875,0.5433768656716418,0.018125,31,4,2,3,1,0,1,2,1,2,3,2,1,3,1,6,Computer Science
S04265,0.7331081081081081,0.6730769230769231,81.02333333333333,0.7603333333333333,0.5313432835820895,0.19366666666666665,28,5,2,1,1,3,0,3,2,2,1,1,4,4,0,1,Renewable Energy
S04266,0.5844594594594594,0.6923076923076923,66.33500000000001,0.678,0.5238805970149254,0.3135,18,0,3,0,0,1,1,0,1,2,4,1,1,3,2,1,Tourism and Hospitality
S04267,0.7128378378378377,0.3461538461538462,76.94166666666666,0.7604166666666666,0.5398009950248756,0.22166666666666668,22,2,2,1,2,1,1,1,2,2,3,1,0,3,2,1,Cybersecurity
S04268,0.3986486486486486,0.5961538461538461,57.74285714285714,0.7235714285714286,0.5341151385927505,0.4207142857142857,25,1,2,1,1,2,2,2,0,3,1,5,0,3,2,3,Medicine
S04269,0.695945945945946,0.6730769230769231,78.11052631578947,0.7026315789473684,0.5545954438334642,0.23789473684210524,19,1,2,1,1,2,1,0,1,1,1,2,1,3,1,1,Business Management
S04270,0.9121621621621624,0.4230769230769231,91.2,0.72,0.4818763326226013,0.05476190476190477,21,2,4,0,1,1,1,2,1,2,0,2,1,2,1,1,Electrical Engineering
S04271,0.5337837837837838,1.0,63.49090909090909,0.7190909090909091,0.5440976933514247,0.3609090909090909,22,1,1,0,0,1,2,0,0,2,5,2,3,4,1,0,Cybersecurity
S04272,0.6858108108108107,0.8846153846153846,77.33793103448276,0.7306896551724138,0.5944415851775605,0.22827586206896552,25,1,1,2,5,2,2,1,0,3,3,0,0,4,2,3,Business Management
S04273,1.0,0.5769230769230771,96.66842105263159,0.7968421052631579,0.4791830322073841,0.024736842105263158,19,1,4,0,1,1,3,1,2,1,3,1,0,1,0,0,Finance
S04274,0.6452702702702702,0.6538461538461537,74.90869565217392,0.6960869565217392,0.5457495133030499,0.2791304347826087,23,1,3,3,3,0,1,3,0,0,1,2,0,3,3,0,Nursing
S04275,0.3310810810810811,0.6538461538461537,51.68260869565218,0.7204347826086956,0.5269305645684621,0.5065217391304347,22,1,5,1,2,1,1,1,2,2,1,3,2,0,1,0,Data Science
S04276,0.8108108108108107,0.8076923076923077,85.47714285714285,0.7474285714285714,0.5083155650319829,0.14885714285714285,33,1,2,3,1,4,1,1,5,2,4,4,0,5,0,2,Finance
S04277,0.7668918918918919,0.6346153846153848,81.95,0.708,0.5099502487562189,0.17033333333333334,27,2,4,0,3,3,1,1,3,2,2,1,0,1,2,5,Business Management
S04278,0.5506756756756757,0.9615384615384616,66.90322580645162,0.6829032258064517,0.5296100144439095,0.334516129032258,31,1,3,3,0,1,2,2,2,0,4,3,2,4,3,1,Agriculture
S04279,0.5777027027027026,0.7692307692307692,69.67878787878789,0.7357575757575758,0.6368159203980099,0.3193939393939394,31,3,2,4,4,2,5,2,0,2,2,0,1,3,1,2,Electrical Engineering
S04280,0.6891891891891893,1.0,79.08636363636364,0.759090909090909,0.5461329715061058,0.21727272727272728,21,1,3,1,3,2,1,3,2,2,1,0,0,1,1,1,Mechanical Engineering
S04281,0.8277027027027027,0.4615384615384614,86.5851851851852,0.7451851851851852,0.589828634604754,0.13666666666666666,25,0,1,0,3,2,5,2,1,3,3,1,1,3,1,1,Business Management
S04282,0.46283783783783783,0.8269230769230771,58.823076923076925,0.73,0.5912743972445464,0.3984615384615384,24,2,1,5,1,0,2,2,1,0,2,3,2,2,2,1,Agriculture
S04283,0.6520270270270272,0.6153846153846154,73.57222222222222,0.8333333333333334,0.533167495854063,0.2644444444444444,18,2,2,1,0,0,2,0,3,2,2,2,0,1,1,0,Artificial Intelligence
S04284,0.8344594594594594,0.75,89.93684210526315,0.7721052631578947,0.5608798114689709,0.1336842105263158,19,0,2,1,3,4,2,1,1,2,1,1,0,0,0,1,Computer Science
S04285,0.6722972972972971,0.8653846153846154,75.47272727272728,0.7827272727272727,0.6010854816824965,0.24454545454545454,20,1,0,2,1,0,1,1,2,4,3,1,1,0,2,3,Tourism and Hospitality
S04286,0.597972972972973,1.0,71.752,0.7559999999999999,0.5301492537313433,0.2968,24,0,2,0,2,1,5,1,3,1,0,4,0,3,2,1,Artificial Intelligence
S04287,0.5304054054054053,0.8461538461538464,68.175,0.7375,0.5955223880597015,0.328,17,0,1,3,0,1,2,1,2,1,0,0,3,4,2,0,Medicine
S04288,0.9054054054054055,0.4423076923076923,90.0904761904762,0.7142857142857143,0.5735607675906182,0.07857142857142857,20,1,3,0,4,0,0,0,1,4,2,2,0,4,0,0,Tourism and Hospitality
S04289,0.6047297297297296,0.9230769230769227,72.62173913043478,0.7508695652173912,0.5807916937053861,0.29434782608695653,23,3,3,1,2,0,4,0,1,1,0,2,0,2,0,4,Finance
S04290,0.8581081081081081,0.6730769230769231,85.61923076923077,0.6923076923076923,0.5132032146957519,0.09346153846153847,24,0,2,2,0,2,5,0,0,0,2,2,1,4,2,4,Information Technology
S04291,0.5371621621621621,0.9038461538461536,67.21428571428571,0.7307142857142858,0.6023454157782516,0.35428571428571426,27,1,2,1,2,2,4,0,2,2,4,0,2,3,2,1,Nursing
S04292,0.8614864864864864,0.48076923076923084,90.16486486486487,0.7416216216216217,0.5861234368697055,0.1054054054054054,36,3,3,2,1,2,5,1,2,4,3,2,2,6,1,0,Renewable Energy
S04293,0.4594594594594594,0.75,58.87894736842105,0.7336842105263157,0.6158680282796544,0.3936842105263158,19,2,2,0,3,0,2,0,1,1,1,2,2,2,1,0,Cybersecurity
S04294,0.7668918918918919,0.6538461538461537,85.55714285714286,0.7752380952380953,0.5678749111584933,0.17952380952380953,20,0,1,2,1,1,2,1,2,1,3,2,2,1,1,1,Data Science
S04295,0.777027027027027,0.5769230769230771,82.040625,0.7646875,0.5051305970149254,0.16875,30,4,3,1,2,1,0,3,2,1,2,2,0,6,1,4,Electrical Engineering
S04296,0.304054054054054,0.6346153846153848,49.07575757575758,0.7284848484848485,0.5811849841700588,0.5021212121212121,32,4,0,1,2,2,4,1,2,2,3,1,2,5,2,2,Data Science
S04297,0.6722972972972971,0.6538461538461537,74.3,0.6993939393939393,0.5585707824513795,0.24727272727272728,33,1,3,2,3,1,0,0,5,5,1,3,0,5,2,2,Tourism and Hospitality
S04298,0.4662162162162162,0.3653846153846154,60.70882352941176,0.7258823529411764,0.5302897278314311,0.4011764705882353,30,2,2,2,2,2,1,0,2,4,7,3,2,3,0,2,Finance
S04299,0.5743243243243243,0.8846153846153846,68.62894736842105,0.7305263157894737,0.5687352710133543,0.30526315789473685,35,1,2,3,3,0,4,1,2,3,2,1,2,7,3,4,Information Technology
S04300,0.875,0.9423076923076924,90.21764705882353,0.7470588235294118,0.6347673397717296,0.09647058823529413,31,5,3,2,3,2,2,0,4,4,1,0,1,5,0,2,Law
S04301,0.5236486486486485,0.4807692307692308,65.38214285714285,0.7860714285714285,0.5453091684434968,0.3485714285714286,27,0,2,0,3,2,3,1,2,2,2,4,0,4,3,0,Business Management
S04302,0.7466216216216217,0.8269230769230771,79.66956521739131,0.751304347826087,0.5957170668397145,0.1973913043478261,21,3,4,0,3,2,2,1,1,1,1,2,1,1,0,1,Computer Science
S04303,0.7297297297297298,0.3269230769230771,79.334375,0.7746875,0.5289179104477612,0.19968750000000002,30,0,4,2,2,0,5,3,0,5,3,2,0,4,1,1,Finance
S04304,0.5168918918918919,0.7115384615384615,63.275,0.75,0.5415778251599147,0.37678571428571433,26,2,4,1,1,1,1,2,1,2,1,2,0,6,2,2,Law
S04305,0.7432432432432434,0.8653846153846154,81.63870967741936,0.667741935483871,0.6230139624458353,0.19129032258064516,28,3,1,2,2,0,5,0,6,2,2,2,0,4,0,2,Computer Science
S04306,0.6858108108108107,0.7692307692307692,75.71111111111111,0.7266666666666667,0.5616362631288004,0.24851851851851853,25,1,1,3,2,1,4,0,3,2,2,2,2,0,1,3,Nursing
S04307,0.6756756756756757,0.8461538461538463,78.23636363636365,0.6851515151515152,0.5526910900045229,0.23727272727272727,31,1,1,3,2,1,0,1,1,2,2,7,1,4,5,2,Tourism and Hospitality
S04308,0.7162162162162163,0.7307692307692308,79.05357142857143,0.7353571428571428,0.4994669509594883,0.22821428571428573,25,0,3,0,3,2,3,1,4,2,2,2,2,3,1,0,Finance
S04309,0.6182432432432432,0.7307692307692308,71.43142857142857,0.7611428571428571,0.6025586353944562,0.28514285714285714,33,1,3,3,1,3,1,1,2,5,3,3,2,3,4,0,Agriculture
S04310,0.7432432432432434,0.7692307692307692,79.76666666666667,0.745,0.6162935323383084,0.18166666666666667,21,0,0,1,1,2,5,0,3,2,1,1,0,5,2,1,Finance
S04311,0.7263513513513513,0.9615384615384616,79.56551724137931,0.7175862068965517,0.5892949047864128,0.22517241379310346,25,2,1,1,5,1,1,2,6,4,0,1,0,1,1,3,Artificial Intelligence
S04312,0.7060810810810811,0.5961538461538463,80.40384615384616,0.7196153846153847,0.5723306544202067,0.24384615384615385,25,0,0,3,3,4,2,0,1,0,4,2,0,2,2,3,Computer Science
S04313,0.8108108108108107,0.4423076923076923,87.23684210526316,0.7710526315789474,0.5043205027494109,0.12526315789473683,17,0,3,0,5,1,0,0,2,0,1,4,1,1,1,0,Agriculture
S04314,0.47972972972972966,0.7692307692307692,64.01,0.739,0.5261194029850746,0.383,19,1,0,0,2,1,1,3,0,3,1,2,2,3,0,1,Medicine
S04315,0.75,0.4807692307692308,82.25,0.7944736842105263,0.5706991358994501,0.18842105263157896,36,2,5,4,6,1,4,2,0,3,2,0,2,6,1,0,Nursing
S04316,0.597972972972973,0.5961538461538463,70.71052631578948,0.7389473684210526,0.6166535742340926,0.29684210526315785,18,1,0,2,1,2,5,0,2,2,2,0,2,0,0,0,Electrical Engineering
S04317,0.5810810810810809,0.8846153846153846,68.71111111111111,0.692962962962963,0.5986733001658374,0.32407407407407407,26,1,1,2,2,1,1,2,2,5,2,2,1,3,1,1,Electrical Engineering
S04318,0.7804054054054055,0.7115384615384615,83.24814814814815,0.7274074074074074,0.5240464344941956,0.18555555555555556,27,2,2,1,1,4,1,1,3,3,2,2,0,3,1,1,Nursing
S04319,0.5709459459459458,0.4615384615384614,66.56923076923077,0.7273076923076923,0.613662456946039,0.3215384615384615,25,2,0,3,3,1,1,1,1,4,0,1,0,3,3,3,Renewable Energy
S04320,0.902027027027027,0.8269230769230771,93.4090909090909,0.7781818181818182,0.5637720488466758,0.11318181818181819,22,2,1,0,2,1,1,1,1,2,2,0,1,6,0,2,Law
S04321,0.5439189189189189,0.8461538461538463,68.89565217391304,0.7747826086956522,0.5133030499675535,0.3373913043478261,21,0,3,1,0,4,1,1,1,4,1,0,0,3,1,3,Artificial Intelligence
S04322,0.6486486486486487,0.6538461538461537,74.70666666666666,0.7420000000000001,0.554726368159204,0.26066666666666666,30,0,2,0,3,1,0,2,4,3,0,5,1,5,4,0,Electrical Engineering
S04323,0.7364864864864866,0.5769230769230771,80.648,0.7536,0.5277611940298508,0.2208,25,0,1,1,2,3,3,2,3,1,3,2,0,1,1,2,Finance
S04324,0.6047297297297296,0.730769230769231,71.88000000000001,0.7893333333333333,0.5865671641791045,0.2846666666666667,27,1,1,1,4,1,2,1,6,2,2,2,1,4,2,0,Medicine
S04325,0.5777027027027026,0.8461538461538463,69.06060606060606,0.7378787878787879,0.6571687019448212,0.32575757575757575,30,2,2,3,2,2,6,0,2,3,1,0,2,3,3,2,Medicine
S04326,0.9763513513513511,0.5576923076923077,95.14230769230768,0.7250000000000001,0.6079219288174512,0.030384615384615385,25,2,1,3,1,3,1,2,2,1,2,2,2,3,1,0,Tourism and Hospitality
S04327,0.38175675675675674,0.3269230769230771,55.32083333333333,0.7504166666666667,0.45646766169154224,0.47750000000000004,23,1,4,2,0,1,1,0,1,1,2,6,0,3,1,1,Law
S04328,0.6351351351351351,0.5769230769230771,72.3,0.67,0.5090337784760408,0.2863157894736842,19,0,1,0,1,1,2,1,0,2,5,3,1,1,0,1,Artificial Intelligence
S04329,0.695945945945946,0.730769230769231,77.92,0.7906666666666666,0.5527363184079602,0.23533333333333334,27,1,2,4,0,5,1,2,5,4,0,4,1,0,1,0,Renewable Energy
S04330,0.3918918918918919,0.3653846153846155,52.13333333333333,0.7483333333333333,0.5407960199004975,0.45233333333333337,26,1,4,1,1,5,1,0,2,4,1,1,1,4,2,2,Business Management
S04331,0.7128378378378377,0.7307692307692308,79.93103448275862,0.7506896551724138,0.5373134328358209,0.19517241379310346,27,1,3,4,1,1,0,2,1,1,2,2,2,6,1,2,Mechanical Engineering
S04332,0.5912162162162162,0.3846153846153848,71.39,0.778,0.5402985074626866,0.308,19,3,1,0,1,2,3,0,1,0,2,3,0,3,0,1,Renewable Energy
S04333,0.7432432432432434,0.9615384615384616,81.54761904761905,0.7223809523809523,0.5764036958066808,0.1952380952380952,21,1,2,1,1,2,2,0,1,2,3,2,0,0,3,1,Computer Science
S04334,0.7094594594594594,0.5576923076923077,77.78636363636363,0.7681818181818181,0.5848032564450475,0.21772727272727274,20,1,1,1,3,3,3,0,2,1,3,1,1,2,0,0,Agriculture
S04335,0.6689189189189189,0.4423076923076923,72.89090909090909,0.7722727272727272,0.567842605156038,0.23954545454545453,21,1,1,1,4,2,2,1,1,2,1,1,2,1,1,1,Tourism and Hospitality
S04336,0.8412162162162162,0.730769230769231,86.06363636363636,0.7031818181818182,0.5691994572591588,0.11318181818181819,21,0,1,1,3,1,1,1,1,4,2,1,1,2,2,1,Finance
S04337,0.3648648648648648,0.6538461538461537,52.26,0.7337142857142857,0.5547974413646055,0.47085714285714286,33,3,1,1,0,1,7,2,3,1,0,3,2,2,4,5,Electrical Engineering
S04338,0.739864864864865,0.6538461538461537,79.81290322580645,0.7119354838709677,0.5416466056812711,0.19838709677419356,28,1,3,0,2,1,3,2,6,1,5,0,0,4,1,2,Finance
S04339,0.6148648648648647,0.4807692307692308,73.19,0.6783333333333333,0.582089552238806,0.2886666666666667,28,2,3,2,0,0,4,0,6,3,2,1,0,1,3,3,Information Technology
S04340,0.7567567567567568,0.5961538461538463,83.85,0.6984375,0.5517723880597014,0.1809375,28,0,2,3,3,1,5,2,0,3,2,2,0,6,0,3,Artificial Intelligence
S04341,0.2972972972972972,0.6346153846153848,48.44827586206897,0.7410344827586207,0.5383427689140504,0.5296551724137931,26,3,1,2,0,2,3,1,6,1,1,4,0,3,0,2,Cybersecurity
S04342,0.8277027027027029,0.6346153846153848,84.46538461538461,0.786923076923077,0.46039035591274396,0.13,24,0,4,0,1,2,1,2,2,1,8,0,1,2,2,0,Finance
S04343,0.9560810810810811,0.7884615384615384,95.5409090909091,0.7463636363636365,0.5502035278154681,0.041363636363636366,20,1,1,0,1,1,4,0,3,3,1,1,2,1,0,3,Tourism and Hospitality
S04344,0.7195945945945945,0.6923076923076923,80.4388888888889,0.6666666666666666,0.5439469320066335,0.19666666666666666,18,1,3,0,2,2,2,1,1,1,0,0,0,4,1,0,Mechanical Engineering
S04345,0.6520270270270272,0.6538461538461537,73.4391304347826,0.7165217391304348,0.4899415963659961,0.2452173913043478,22,1,4,1,0,1,1,0,6,1,3,1,0,1,3,0,Finance
S04346,0.6114864864864864,0.8076923076923078,72.39047619047619,0.7238095238095239,0.47405828002842926,0.2947619047619047,20,2,3,0,1,1,0,2,3,1,2,3,1,1,0,1,Law
S04347,0.5033783783783783,0.5,60.81428571428571,0.7992857142857143,0.476545842217484,0.38785714285714284,27,0,2,2,2,2,1,1,3,0,3,3,1,5,0,3,Finance
S04348,0.4729729729729728,1.0,60.92142857142857,0.7575000000000001,0.5986140724946695,0.39,27,3,3,3,2,1,0,1,0,2,3,1,0,2,5,2,Business Management
S04349,0.7533783783783783,0.7692307692307692,81.00952380952381,0.7161904761904762,0.6261549395877753,0.16809523809523808,20,1,1,1,2,2,3,0,1,3,3,2,0,1,0,1,Law
S04350,0.4831081081081081,0.8269230769230771,63.0,0.77125,0.5205223880597014,0.370625,16,1,1,1,0,1,1,0,3,1,2,2,1,1,1,0,Law
S04351,0.6418918918918919,0.75,74.296875,0.8015625,0.5569029850746269,0.2609375,29,2,2,1,0,6,2,2,0,2,1,3,0,6,3,2,Tourism and Hospitality
S04352,0.4966216216216215,0.75,62.45757575757575,0.6872727272727273,0.5092718227046585,0.36424242424242426,31,0,1,3,2,4,4,1,5,1,2,4,1,4,1,0,Business Management
S04353,0.5912162162162162,0.5576923076923077,70.13333333333333,0.7155555555555556,0.5223880597014925,0.3244444444444444,27,0,3,3,2,3,4,1,0,0,3,5,1,0,1,1,Nursing
S04354,0.7871621621621623,0.4230769230769231,85.1125,0.8250000000000001,0.4614427860696517,0.16333333333333336,24,0,3,1,1,1,1,1,2,0,6,2,0,3,1,2,Law
S04355,0.7567567567567568,0.8461538461538463,84.21304347826087,0.72,0.5762491888384166,0.1760869565217391,20,1,0,1,2,1,2,0,2,1,4,2,1,3,3,0,Computer Science
S04356,0.5135135135135136,0.5576923076923077,64.58214285714286,0.7317857142857143,0.5239872068230277,0.35892857142857143,28,0,1,0,2,4,2,2,3,2,2,1,1,5,1,2,Renewable Energy
S04357,0.625,0.7692307692307693,71.12307692307692,0.7069230769230769,0.5235361653272101,0.27307692307692305,23,1,3,1,4,0,0,0,1,2,4,2,2,3,1,2,Agriculture
S04358,0.6351351351351351,0.7884615384615385,76.28235294117647,0.7894117647058824,0.47848990342405623,0.27176470588235296,17,0,4,0,1,0,2,0,2,2,0,2,0,2,1,1,Data Science
S04359,0.9594594594594594,0.6153846153846154,93.73333333333333,0.7123809523809524,0.5465529495380241,0.03619047619047619,21,0,2,0,3,1,1,2,2,1,2,0,1,4,2,0,Law
S04360,0.3716216216216216,0.8653846153846155,55.042857142857144,0.655,0.5309168443496801,0.46071428571428574,14,0,2,0,2,0,4,0,2,1,0,1,0,1,1,0,Medicine
S04361,0.9459459459459458,0.7884615384615385,92.83636363636363,0.7618181818181818,0.527363184079602,0.035151515151515156,33,1,5,0,4,1,2,3,1,6,2,2,0,4,1,1,Information Technology
S04362,0.4797297297297296,0.6923076923076923,61.536,0.8028,0.551044776119403,0.38280000000000003,20,0,2,0,2,1,6,0,8,1,0,0,0,2,1,2,Information Technology
S04363,0.4729729729729728,0.8269230769230771,60.23076923076923,0.7369230769230769,0.6205510907003444,0.39576923076923076,24,4,0,2,3,1,1,0,2,2,1,2,2,0,2,4,Information Technology
S04364,0.4324324324324323,0.6538461538461537,58.810344827586206,0.773103448275862,0.588780236747298,0.41344827586206895,27,2,1,2,1,0,2,2,1,5,6,2,1,2,1,1,Artificial Intelligence
S04365,0.4932432432432431,0.7307692307692308,61.91034482758621,0.7158620689655173,0.5939269171384457,0.3903448275862069,28,3,1,1,3,2,4,2,3,3,3,0,0,1,2,1,Agriculture
S04366,0.6013513513513513,0.75,70.20476190476191,0.7019047619047619,0.4996446339729922,0.2980952380952381,20,1,2,2,0,0,1,1,0,2,4,3,0,4,0,1,Cybersecurity
S04367,0.6655405405405406,0.5192307692307692,77.89615384615385,0.6915384615384615,0.5482204362801377,0.24384615384615385,25,2,2,2,1,2,3,1,1,3,3,1,0,1,2,2,Finance
S04368,0.7668918918918919,0.7115384615384615,82.69500000000001,0.774,0.5514925373134328,0.1815,20,0,2,1,1,1,2,2,0,5,1,1,0,2,0,2,Data Science
S04369,0.49662162162162155,1.0,64.02727272727272,0.7418181818181818,0.5176390773405698,0.36590909090909096,19,2,3,0,1,1,3,1,3,1,2,0,0,3,1,1,Data Science
S04370,0.7432432432432433,0.6730769230769231,81.16428571428571,0.7635714285714286,0.6369936034115139,0.19392857142857142,26,3,2,2,6,1,2,0,1,1,1,3,1,1,4,0,Agriculture
S04371,0.902027027027027,1.0,91.14666666666668,0.7016666666666667,0.5935323383084578,0.07866666666666666,30,3,2,1,2,0,1,2,4,1,1,1,2,5,3,2,Information Technology
S04372,0.6385135135135136,0.7692307692307692,72.00526315789473,0.8068421052631579,0.5357423409269442,0.27789473684210525,19,1,3,0,1,0,2,0,2,2,1,1,1,2,1,2,Computer Science
S04373,0.4966216216216215,0.6923076923076923,59.9695652173913,0.7639130434782608,0.5645684620376379,0.3830434782608696,22,1,3,3,3,3,2,1,1,1,1,1,0,1,0,2,Cybersecurity
S04374,0.6283783783783783,0.75,70.77428571428571,0.7417142857142858,0.43752665245202554,0.258,30,0,6,1,1,0,5,2,1,4,2,2,3,3,0,5,Artificial Intelligence
S04375,0.7195945945945944,0.8269230769230771,79.97500000000001,0.7479166666666667,0.5118159203980099,0.23083333333333333,23,1,1,1,0,3,1,2,3,1,2,2,0,4,2,1,Finance
S04376,0.702702702702703,0.4807692307692308,81.71666666666667,0.7441666666666666,0.5174129353233831,0.21958333333333332,23,1,2,1,0,2,2,2,3,3,2,2,3,0,0,1,Renewable Energy
S04377,0.5033783783783783,0.6153846153846154,63.19615384615384,0.7580769230769231,0.5413318025258324,0.36,24,1,1,0,1,2,2,3,1,3,1,3,1,3,3,1,Electrical Engineering
S04378,0.6148648648648647,0.9230769230769229,70.80909090909091,0.8109090909090909,0.5671641791044776,0.28045454545454546,22,1,2,2,0,2,1,2,1,4,1,1,0,4,0,1,Computer Science
S04379,0.4662162162162162,0.6346153846153848,60.9,0.7418518518518519,0.5627418463239359,0.387037037037037,27,3,2,1,0,3,2,1,1,3,1,2,0,2,3,3,Tourism and Hospitality
S04380,0.8243243243243243,0.6538461538461537,88.71739130434783,0.7982608695652174,0.5327709279688514,0.11782608695652173,23,0,0,0,0,3,4,2,1,3,4,3,0,2,1,0,Business Management
S04381,0.7398648648648649,0.6923076923076922,81.125,0.8033333333333333,0.5329601990049752,0.16291666666666668,24,1,1,1,1,1,6,2,1,2,0,2,1,2,1,2,Business Management
S04382,0.7060810810810811,0.673076923076923,78.325,0.745,0.6038557213930348,0.22458333333333333,23,2,1,2,5,0,1,1,1,2,1,2,0,4,0,2,Information Technology
S04383,0.7736486486486487,0.4230769230769231,83.58461538461539,0.7566666666666667,0.519326444699579,0.1694871794871795,34,2,2,3,1,3,1,1,5,1,3,4,1,5,4,3,Business Management
S04384,0.6013513513513513,0.7692307692307692,70.2,0.7488235294117648,0.582089552238806,0.31470588235294117,16,0,1,2,0,1,3,0,0,4,0,1,1,4,0,0,Data Science
S04385,0.7533783783783783,1.0,82.65,0.8211111111111111,0.5323383084577115,0.1927777777777778,18,1,2,1,2,1,0,0,0,1,1,2,1,3,1,2,Finance
S04386,0.5945945945945945,1.0,67.45185185185186,0.7122222222222222,0.5107794361525705,0.3033333333333333,26,1,2,0,1,4,4,1,1,0,1,4,0,3,3,2,Renewable Energy
S04387,0.5506756756756757,0.9615384615384616,65.43571428571428,0.7053571428571429,0.5804904051172707,0.3307142857142857,27,0,2,4,2,1,3,0,4,4,0,2,0,4,2,0,Data Science
S04388,0.8006756756756757,0.5384615384615385,87.36428571428571,0.7389285714285715,0.5309168443496801,0.14857142857142858,27,1,3,0,2,3,1,1,2,2,3,2,1,4,0,3,Agriculture
S04389,0.7128378378378377,0.6923076923076923,80.5206896551724,0.699655172413793,0.6160576428203809,0.21482758620689657,25,1,0,2,4,0,7,2,1,3,3,5,0,1,0,0,Computer Science
S04390,0.7668918918918919,0.673076923076923,78.788,0.7108,0.5158208955223881,0.19440000000000002,22,2,2,2,0,2,1,1,0,2,6,0,1,2,1,3,Business Management
S04391,0.6114864864864864,0.9807692307692308,68.43333333333334,0.7291666666666666,0.5802238805970149,0.29958333333333337,23,2,3,2,2,2,0,2,2,4,0,0,0,1,2,2,Information Technology
S04392,0.6452702702702702,0.8653846153846154,74.25862068965517,0.7093103448275863,0.5872362326299537,0.2593103448275862,26,0,0,2,4,1,3,2,0,1,2,7,0,4,2,1,Agriculture
S04393,0.625,1.0,69.7551724137931,0.7641379310344828,0.6119402985074627,0.27344827586206893,27,2,0,1,4,2,2,2,1,4,2,1,1,4,2,1,Computer Science
